model,lmbda,rho,alpha,dobs,seed,X_rmse,Y_rmse,Z_rmse
pinn,100.0,28.0,0.0005,20,68,3.1864545930237527,4.370183506093161,5.956909389429695
pinn,100.0,28.0,0.0005,20,69,3.2712942627010686,4.492274085910462,6.1499239191786454
pinn,100.0,28.0,0.0005,20,7,3.187607773434593,4.359163119748464,5.985942722371504
pinn,100.0,28.0,0.0005,20,70,3.0937975470643018,4.261349738028115,5.793857704719297
pinn,100.0,28.0,0.0005,20,71,3.1526113469369865,4.3303379555992425,5.880434818706601
pinn,100.0,28.0,0.0005,20,72,3.2590279939072646,4.489134324535407,6.091973836232179
pinn,100.0,28.0,0.0005,20,73,3.189821537897295,4.3773615515743005,5.971956985309586
pinn,100.0,28.0,0.0005,20,74,3.134365373419573,4.3182127473864,5.862930542410927
pinn,100.0,28.0,0.0005,20,75,3.1190340606804394,4.280864251867024,5.853878426415278
pinn,100.0,28.0,0.0005,20,76,3.2223664147329907,4.417495460579388,6.0269597010144595
pinn,100.0,28.0,0.0005,20,77,3.2146395873640845,4.412343388641986,6.048817730922572
pinn,100.0,28.0,0.0005,20,78,3.170651204799989,4.344815921401736,5.9686560078527116
pinn,100.0,28.0,0.0005,20,79,3.3091684720401116,4.537777165248119,6.158643870579527
pinn,100.0,28.0,0.0005,20,8,3.1784410137576167,4.360736985977874,5.959822477475355
pinn,100.0,28.0,0.0005,20,80,3.136863549617688,4.302154963292041,5.880148816180808
pinn,100.0,28.0,0.0005,20,81,3.1324137609820233,4.305709367573862,5.869993545371583
pinn,100.0,28.0,0.0005,20,82,3.1847681104290313,4.373509168264409,5.962082193752763
pinn,100.0,28.0,0.0005,20,83,3.1768430998156743,4.367238888548675,5.947722542992179
pinn,100.0,28.0,0.0005,20,84,3.2945622420870584,4.517871750139472,6.155855027105854
pinn,100.0,28.0,0.0005,20,85,3.18257254735971,4.368902345047798,5.956208673907583
pinn,100.0,28.0,0.0005,20,86,3.108967452730521,4.269004173453071,5.823085413526793
pinn,100.0,28.0,0.0005,20,87,3.134071423242577,4.300338230833739,5.863797327155012
pinn,100.0,28.0,0.0005,20,88,3.1631824948605214,4.441824447290619,6.004826356486359
pinn,100.0,28.0,0.0005,20,89,3.202504708756172,4.393097418802675,6.020152865224737
pinn,100.0,28.0,0.0005,20,9,3.1739912305889213,4.352416732883602,5.945296520075878
pinn,100.0,28.0,0.0005,20,90,3.2665664640360346,4.4779349306762715,6.100481461902641
pinn,100.0,28.0,0.0005,20,91,3.1867929290246324,4.3789872726419,5.989948011161831
pinn,100.0,28.0,0.0005,20,92,3.1241534885499136,4.291778996890359,5.858314321246791
pinn,100.0,28.0,0.0005,20,93,3.094614354258345,4.253355972375345,5.8102138024767225
pinn,100.0,28.0,0.0005,20,94,3.0805965730672504,4.2426553487259735,5.78302879925499
pinn,100.0,28.0,0.0005,20,95,3.158926513004935,4.336107847167726,5.918181413931603
pinn,100.0,28.0,0.0005,20,96,3.2179864877115736,4.402123529924747,6.029627193763707
pinn,100.0,28.0,0.0005,20,97,3.2797955176083393,4.490435342711915,6.105442750416564
pinn,100.0,28.0,0.0005,20,98,3.12638277472331,4.301065748950476,5.9129027847741025
pinn,100.0,28.0,0.0005,20,99,3.04093697351848,4.237820352951592,5.843418555384272
pinn,1000.0,23.0,0.0005,20,0,4.919399975432091,6.154305601111799,7.659068934726127
pinn,1000.0,23.0,0.0005,20,1,4.91572002750518,6.131064363488636,7.531539603719205
pinn,1000.0,23.0,0.0005,20,10,4.9791466025834445,6.20229765443923,7.6941472738069
pinn,1000.0,23.0,0.0005,20,11,4.937786552584418,6.130597501746018,7.592092325083529
pinn,1000.0,23.0,0.0005,20,12,4.90288619598316,6.107890232701035,7.537848614458375
pinn,1000.0,23.0,0.0005,20,13,4.9907743003796785,6.210905103919633,7.772310161230656
pinn,1000.0,23.0,0.0005,20,14,6.514327824669349,7.311141990180053,17.434382076908694
pinn,1000.0,23.0,0.0005,20,15,4.925003241276963,6.129266983903097,7.581851187522402
pinn,1000.0,23.0,0.0005,20,16,4.99633302084989,6.161800512166927,7.672254261304425
pinn,1000.0,23.0,0.0005,20,17,4.8821847876309645,6.114551531425345,7.566022891471391
pinn,1000.0,23.0,0.0005,20,18,4.9108142281310165,6.112920856121993,7.543320726662561
pinn,1000.0,23.0,0.0005,20,19,4.9527614041562895,6.130787201618409,7.523729856325349
pinn,1000.0,23.0,0.0005,20,2,4.967284885239368,6.171584950637968,7.601183363086355
pinn,1000.0,23.0,0.0005,20,20,4.942733024437776,6.182617333287312,7.577720902778058
pinn,1000.0,23.0,0.0005,20,21,4.9893169976089755,6.177483531151557,7.705477946979326
pinn,1000.0,23.0,0.0005,20,22,6.517411988597657,7.300626379266415,17.502279765161983
pinn,1000.0,23.0,0.0005,20,23,4.961751136683409,6.177676241617533,7.673790438644198
pinn,1000.0,23.0,0.0005,20,24,4.943488283318949,6.1301251041737626,7.604718961736462
pinn,1000.0,23.0,0.0005,20,25,4.959705618565425,6.152698007739979,7.6267057177568685
pinn,1000.0,23.0,0.0005,20,26,6.511181976510591,7.301024905444758,17.486375545101126
pinn,1000.0,23.0,0.0005,20,27,4.968985701533652,6.150784131959802,7.673402193179652
pinn,1000.0,23.0,0.0005,20,28,4.939753095083605,6.1258336232993065,7.588712994847911
pinn,1000.0,23.0,0.0005,20,29,4.926984413877549,6.1414484945394605,7.606940640349991
pinn,1000.0,23.0,0.0005,20,3,6.526480472668995,7.30668449015731,17.492081630642627
pinn,1000.0,23.0,0.0005,20,30,12.873823918445579,13.602836566833966,7.350004122407161
pinn,1000.0,23.0,0.0005,20,31,4.959780025852052,6.156409256422051,7.638466119898594
pinn,1000.0,23.0,0.0005,20,32,4.98335566205077,6.220644412778839,7.706511567579493
pinn,1000.0,23.0,0.0005,20,33,4.950297146096556,6.184629499572607,7.60760039242253
pinn,1000.0,23.0,0.0005,20,34,4.946247917154261,6.139357651316778,7.600775543469958
pinn,1000.0,23.0,0.0005,20,35,4.94461809238312,6.151120568024888,7.608270874553071
pinn,1000.0,23.0,0.0005,20,36,4.931810984594892,6.122453316659647,7.633628135847108
pinn,1000.0,23.0,0.0005,20,37,4.935968749864453,6.131424511515217,7.595472619071316
pinn,1000.0,23.0,0.0005,20,38,4.933687283041056,6.115646853331895,7.590808614715803
pinn,1000.0,23.0,0.0005,20,39,4.9390176498839145,6.136345791231552,7.578436684943125
pinn,1000.0,23.0,0.0005,20,4,5.022160798680284,6.219405180195755,7.745559309034111
pinn,1000.0,23.0,0.0005,20,40,4.908503763369586,6.107822588445802,7.5515903648560965
pinn,1000.0,23.0,0.0005,20,41,4.958768334152458,6.142450527478981,7.635348294523976
pinn,1000.0,23.0,0.0005,20,42,4.934572476381185,6.138817906782066,7.609581172375636
pinn,1000.0,23.0,0.0005,20,43,6.514624248957134,7.3023379839043665,17.472049415671115
pinn,1000.0,23.0,0.0005,20,44,6.51250234297828,7.299892011189244,17.4709934741834
pinn,1000.0,23.0,0.0005,20,45,4.945506691110824,6.141580907466138,7.607300574792057
pinn,1000.0,23.0,0.0005,20,46,4.970582976956008,6.185215848702927,7.692791718670094
pinn,1000.0,23.0,0.0005,20,47,4.927825108083535,6.12358197696925,7.5797737953594995
pinn,1000.0,23.0,0.0005,20,48,4.9486441257868305,6.129251114337707,7.642050052320276
pinn,1000.0,23.0,0.0005,20,49,6.510654459230719,7.2966225444705115,17.471154885937306
pinn,1000.0,23.0,0.0005,20,5,6.500982120693363,7.309921824977998,17.453067581774214
pinn,1000.0,23.0,0.0005,20,50,4.927071388751564,6.13645071419262,7.562530772577166
pinn,1000.0,23.0,0.0005,20,51,6.511767971254085,7.2993105821099515,17.478459202889198
pinn,1000.0,23.0,0.0005,20,52,4.915094215559202,6.104792660190966,7.548854590649836
pinn,1000.0,23.0,0.0005,20,53,6.513516834211018,7.299589700203834,17.48407704435433
pinn,1000.0,23.0,0.0005,20,54,4.961147258558301,6.179649472226423,7.557582210649792
pinn,1000.0,23.0,0.0005,20,55,4.9498772726370195,6.152270907678414,7.609360335540589
pinn,1000.0,23.0,0.0005,20,56,4.949218524729132,6.154468848305272,7.617292317474447
pinn,1000.0,23.0,0.0005,20,57,4.961235411882096,6.146165139931249,7.645416884873935
pinn,1000.0,23.0,0.0005,20,58,6.512103644934882,7.300072594437565,17.4807806486019
pinn,1000.0,23.0,0.0005,20,59,4.926367548163155,6.083363462344706,7.517164637159996
pinn,1000.0,23.0,0.0005,20,6,4.966283105900397,6.20194027113287,7.671918399919473
pinn,1000.0,23.0,0.0005,20,60,4.986778417397947,6.187737083126039,7.673640484713078
pinn,1000.0,23.0,0.0005,20,61,5.0115930460259985,6.269432973891153,7.743134662687624
pinn,1000.0,23.0,0.0005,20,62,4.928978484155376,6.146689508339255,7.576031405039028
pinn,1000.0,23.0,0.0005,20,63,6.511773703714756,7.299355284693054,17.470339797252134
pinn,1000.0,23.0,0.0005,20,64,6.528777922641974,7.306072088073575,17.520426279349703
pinn,1000.0,23.0,0.0005,20,65,4.969444279528822,6.139884701209092,7.664423585433612
pinn,1000.0,23.0,0.0005,20,66,4.938687156145825,6.163577367352811,7.580351161374434
pinn,1000.0,23.0,0.0005,20,67,4.927545366523256,6.116708888989473,7.519039665306444
pinn,1000.0,23.0,0.0005,20,68,4.935880788194084,6.134430890142574,7.497080306412702
pinn,1000.0,23.0,0.0005,20,69,4.963680768508454,6.164831503516297,7.653404917432009
pinn,1000.0,23.0,0.0005,20,7,4.931921113410354,6.135016625537625,7.607969583262598
pinn,1000.0,23.0,0.0005,20,70,4.928813260429918,6.1467549494686775,7.552411732757346
pinn,1000.0,23.0,0.0005,20,71,4.942521531982045,6.143164020469877,7.625506080379323
pinn,1000.0,23.0,0.0005,20,72,4.954733511685475,6.135727194270475,7.5936951474329675
pinn,1000.0,23.0,0.0005,20,73,4.939721417593628,6.128024886409458,7.578352589002305
pinn,1000.0,23.0,0.0005,20,74,4.922245891008708,6.138873583906822,7.560312210411774
pinn,1000.0,23.0,0.0005,20,75,4.925947249121692,6.136310968451934,7.608980000923416
pinn,1000.0,23.0,0.0005,20,76,4.922311500952901,6.130777893241842,7.542946686744781
pinn,1000.0,23.0,0.0005,20,77,4.988573714520978,6.188684883142548,7.704615401796506
pinn,1000.0,23.0,0.0005,20,78,6.554925014314765,7.338716062468109,17.56675893251053
pinn,1000.0,23.0,0.0005,20,79,4.908523178863477,6.117159614247717,7.564472256093772
pinn,1000.0,23.0,0.0005,20,8,6.511691143516461,7.299498876108936,17.478548454505766
pinn,1000.0,23.0,0.0005,20,80,4.946309333181562,6.140387881049958,7.6859347720306195
pinn,1000.0,23.0,0.0005,20,81,4.932201472202211,6.154633159175815,7.615360804704232
pinn,1000.0,23.0,0.0005,20,82,4.964550960542403,6.1748375815219205,7.635183625627141
pinn,1000.0,23.0,0.0005,20,83,4.963044158256501,6.1626248005563395,7.651848007651707
pinn,1000.0,23.0,0.0005,20,84,4.9454874254071814,6.1536983105529615,7.595927871611513
pinn,1000.0,23.0,0.0005,20,85,4.943842521043251,6.130376820195411,7.606708602503613
pinn,1000.0,23.0,0.0005,20,86,4.957690663666752,6.15081799818301,7.6632648378720125
pinn,1000.0,23.0,0.0005,20,87,4.936455065371575,6.124893586029432,7.595775674807941
pinn,1000.0,23.0,0.0005,20,88,4.940724643371649,6.147923160427783,7.619171158725358
pinn,1000.0,23.0,0.0005,20,89,4.933282893088261,6.156110673141807,7.657896750582035
pinn,1000.0,23.0,0.0005,20,9,4.943617339749547,6.155234169069089,7.699636373870834
pinn,1000.0,23.0,0.0005,20,90,4.9370840097281965,6.139104401132589,7.606144958872662
pinn,1000.0,23.0,0.0005,20,91,4.934933902544381,6.129581667890408,7.637842358272518
pinn,1000.0,23.0,0.0005,20,92,5.004083786051686,6.1967258142423685,7.731495426350635
pinn,1000.0,23.0,0.0005,20,93,4.93846763225905,6.150654231157523,7.550746671641292
pinn,1000.0,23.0,0.0005,20,94,6.509392200717349,7.296724772240776,17.4737598580898
pinn,1000.0,23.0,0.0005,20,95,6.512613906480417,7.297421024235322,17.45316112974284
pinn,1000.0,23.0,0.0005,20,96,6.520789691735928,7.312093675334834,17.47065290793938
pinn,1000.0,23.0,0.0005,20,97,4.946101591134956,6.175797343903972,7.57674247846766
pinn,1000.0,23.0,0.0005,20,98,4.8942830569885025,6.070087926160372,7.538163594819639
pinn,1000.0,23.0,0.0005,20,99,4.946875846215774,6.143809554995316,7.58740098354576
pinn,1000.0,28.0,0.0005,20,0,3.2318158213954877,4.42692648807183,6.044331267328929
pinn,1000.0,28.0,0.0005,20,1,3.347753982793877,4.585330987899992,6.238155104753343
pinn,1000.0,28.0,0.0005,20,10,3.3487983153083682,4.5962479531893905,6.244586689042964
pinn,1000.0,28.0,0.0005,20,11,3.4038152032594913,4.668668833137601,6.346695189170849
pinn,1000.0,28.0,0.0005,20,12,3.4661613332645995,4.748573323040311,6.438677447603277
pinn,1000.0,28.0,0.0005,20,13,3.34573383357359,4.589153781208492,6.223233224462237
pinn,1000.0,28.0,0.0005,20,14,3.353264861150062,4.599137367226677,6.258620914208835
pinn,1000.0,28.0,0.0005,20,15,3.284483777667379,4.498581748232487,6.122870082987934
pinn,1000.0,28.0,0.0005,20,16,3.2254925598083095,4.421399516233455,6.018944895181214
pinn,1000.0,28.0,0.0005,20,17,3.298107123661746,4.519805745394348,6.166494078600846
pinn,1000.0,28.0,0.0005,20,18,3.4303873091630717,4.70085310098787,6.364978310464213
pinn,1000.0,28.0,0.0005,20,19,3.232160376604905,4.43071440194578,6.0358416077212755
pinn,1000.0,28.0,0.0005,20,2,3.4092258078493027,4.667584321629427,6.324068245994691
pinn,1000.0,28.0,0.0005,20,20,3.3700342589502146,4.628251229548485,6.270117238509196
pinn,1000.0,28.0,0.0005,20,21,3.3644970255192885,4.618167393170109,6.261852476233475
pinn,1000.0,28.0,0.0005,20,22,3.3094372192279087,4.5512507727973235,6.206841061101754
pinn,1000.0,28.0,0.0005,20,23,3.321552340759594,4.544644486710331,6.177267703757271
pinn,1000.0,28.0,0.0005,20,24,3.1756288847293885,4.360388093317385,5.954077686727344
pinn,1000.0,28.0,0.0005,20,25,3.2711031184410944,4.4822439677523676,6.10708838313572
pinn,1000.0,28.0,0.0005,20,26,3.320341670119812,4.560780410501097,6.177848929547394
pinn,1000.0,28.0,0.0005,20,27,3.3184232757364276,4.5516875894859,6.196506897166227
pinn,1000.0,28.0,0.0005,20,28,3.286783817971968,4.516964049435689,6.149307643740801
pinn,1000.0,28.0,0.0005,20,29,3.299652726180178,4.52039563709514,6.160349769353916
pinn,1000.0,28.0,0.0005,20,3,3.3092985766439753,4.532557752769107,6.169381921700555
pinn,1000.0,28.0,0.0005,20,30,3.1949273874054467,4.382441133483808,5.957721894381581
pinn,1000.0,28.0,0.0005,20,31,3.3626213144034467,4.612945500267916,6.227289205125544
pinn,1000.0,28.0,0.0005,20,32,3.4277362898449915,4.705766206144289,6.38540032121418
pinn,1000.0,28.0,0.0005,20,33,3.2169851577113358,4.413122444091032,6.031046227023127
pinn,1000.0,28.0,0.0005,20,34,3.262174114252091,4.471515777442741,6.101737588318037
pinn,1000.0,28.0,0.0005,20,35,3.401552220018089,4.671402332333229,6.292634948604468
pinn,1000.0,28.0,0.0005,20,36,3.2311455956829174,4.42814097651764,6.048951726777186
pinn,1000.0,28.0,0.0005,20,37,3.3609399343267317,4.600511408139059,6.255146386131535
pinn,1000.0,28.0,0.0005,20,38,3.390227967279805,4.645856066992637,6.33869748565307
pinn,1000.0,28.0,0.0005,20,39,3.197725711690961,4.3744658898778335,5.995994180585911
pinn,1000.0,28.0,0.0005,20,4,3.321249339940812,4.563774647047409,6.192196506239181
pinn,1000.0,28.0,0.0005,20,40,3.3669760959383956,4.627832201763018,6.256687738810588
pinn,1000.0,28.0,0.0005,20,41,3.377019742387641,4.640010127253448,6.315752352374766
pinn,1000.0,28.0,0.0005,20,42,3.2342588073621963,4.437919786042947,6.0442817165332015
pinn,1000.0,28.0,0.0005,20,43,3.2816677737537354,4.504217616914483,6.111614460999253
pinn,1000.0,28.0,0.0005,20,44,3.3084269917480476,4.536700929469463,6.1589920743015565
pinn,1000.0,28.0,0.0005,20,45,3.2143372557925782,4.41378670519618,6.0194392432890655
pinn,1000.0,28.0,0.0005,20,46,3.1525750521982054,4.325684722355123,5.915410054952729
pinn,1000.0,28.0,0.0005,20,47,3.3114916153846172,4.543024538265389,6.178251410422976
pinn,1000.0,28.0,0.0005,20,48,3.252161794832321,4.468580502569448,6.046087192775095
pinn,1000.0,28.0,0.0005,20,49,3.237846167318878,4.438445245510443,6.048109516251127
pinn,1000.0,28.0,0.0005,20,5,3.383451334359461,4.621669702336338,6.277405460630407
pinn,1000.0,28.0,0.0005,20,50,3.3242900367324104,4.562306380433756,6.202899924457112
pinn,1000.0,28.0,0.0005,20,51,3.348271252398505,4.590322800993659,6.238810923701576
pinn,1000.0,28.0,0.0005,20,52,3.3805501240778986,4.648662346739133,6.298671821840539
pinn,1000.0,28.0,0.0005,20,53,3.3991694757557727,4.660489307518615,6.318436229634869
pinn,1000.0,28.0,0.0005,20,54,3.378727527605318,4.625002910513965,6.294621969563244
pinn,1000.0,28.0,0.0005,20,55,3.3683528386677497,4.618733564436994,6.256076939604057
pinn,1000.0,28.0,0.0005,20,56,3.442016153284132,4.719776491195061,6.420798209839169
pinn,1000.0,28.0,0.0005,20,57,3.3289951757378002,4.568538305188486,6.219709711114963
pinn,1000.0,28.0,0.0005,20,58,3.3758903840698897,4.618384325112396,6.31796699178516
pinn,1000.0,28.0,0.0005,20,59,3.3673663667636355,4.621477159443228,6.272282601270643
pinn,1000.0,28.0,0.0005,20,6,3.2690755571586854,4.482235045180012,6.108092172508271
pinn,1000.0,28.0,0.0005,20,60,3.417603758163444,4.685417411341956,6.37685293397201
pinn,1000.0,28.0,0.0005,20,61,3.3756226536457783,4.63172037097235,6.301957598323296
pinn,1000.0,28.0,0.0005,20,62,3.3481987963742035,4.591605230299847,6.25540735559467
pinn,1000.0,28.0,0.0005,20,63,3.4062711950220153,4.668812489820457,6.354786288307143
pinn,1000.0,28.0,0.0005,20,64,3.354177694745137,4.5958132439384975,6.248957920615703
pinn,1000.0,28.0,0.0005,20,65,3.3165524734870973,4.548942119307992,6.185676457818502
pinn,1000.0,28.0,0.0005,20,66,3.2744511987981317,4.480083933651138,6.140690371277057
pinn,1000.0,28.0,0.0005,20,67,3.3531536175356966,4.606001111889134,6.226991375882969
pinn,1000.0,28.0,0.0005,20,68,3.1915987163115864,4.381248553623002,5.9593777214497665
pinn,1000.0,28.0,0.0005,20,69,3.308382305624206,4.539241064230119,6.178810037094203
pinn,1000.0,28.0,0.0005,20,7,3.384770369654278,4.643930672216537,6.311984154515571
pinn,1000.0,28.0,0.0005,20,70,3.175399041237887,4.356696596613051,5.950907703990028
pinn,1000.0,28.0,0.0005,20,71,3.3873435356969956,4.64842001886098,6.2967669263993
pinn,1000.0,28.0,0.0005,20,72,3.3197836905326423,4.547562843721655,6.194320941789975
pinn,1000.0,28.0,0.0005,20,73,3.202923839573678,4.394158662655562,5.999349075936764
pinn,1000.0,28.0,0.0005,20,74,3.3719872921668816,4.632072218154744,6.302593164081001
pinn,1000.0,28.0,0.0005,20,75,3.292045558678735,4.510889675636716,6.147118684456517
pinn,1000.0,28.0,0.0005,20,76,3.2054570525508788,4.392234308146256,5.973317584775273
pinn,1000.0,28.0,0.0005,20,77,3.323951619558021,4.5519505881005795,6.203387057847745
pinn,1000.0,28.0,0.0005,20,78,3.2312269088060135,4.435224893490183,6.047195626705787
pinn,1000.0,28.0,0.0005,20,79,3.275928824832936,4.477472316172923,6.123207046257552
pinn,1000.0,28.0,0.0005,20,8,3.2607861824182462,4.471737181342618,6.0400903178051575
pinn,1000.0,28.0,0.0005,20,80,3.264596624992543,4.467490083227642,6.135951320264541
pinn,1000.0,28.0,0.0005,20,81,3.2565611350443113,4.462486079772785,6.10121696000598
pinn,1000.0,28.0,0.0005,20,82,3.330840559105675,4.569286405180891,6.213406565234749
pinn,1000.0,28.0,0.0005,20,83,3.2487474476965845,4.449786495341952,6.070916179037549
pinn,1000.0,28.0,0.0005,20,84,3.346051927825893,4.582476663903115,6.285176587428177
pinn,1000.0,28.0,0.0005,20,85,3.3740959084080377,4.629826019055656,6.286695639701132
pinn,1000.0,28.0,0.0005,20,86,3.3628479180243764,4.613554410928158,6.271840527331986
pinn,1000.0,28.0,0.0005,20,87,3.3130071701859616,4.544213066717059,6.182383123920596
pinn,1000.0,28.0,0.0005,20,88,3.3740273583810736,4.63387770491082,6.307207796451689
pinn,1000.0,28.0,0.0005,20,89,3.3485042183892855,4.595414694087938,6.251337389938707
pinn,1000.0,28.0,0.0005,20,9,3.299850309644794,4.534817770760149,6.157988166330778
pinn,1000.0,28.0,0.0005,20,90,3.2880631002030936,4.494327429334664,6.1322491472066885
pinn,1000.0,28.0,0.0005,20,91,3.2300978370307587,4.434919880149658,6.04620602337273
pinn,1000.0,28.0,0.0005,20,92,3.3047700499891315,4.526902531491509,6.168740767970844
pinn,1000.0,28.0,0.0005,20,93,3.2583083744156762,4.465372788525514,6.097250838015965
pinn,1000.0,28.0,0.0005,20,94,3.2992303354530965,4.526108984709318,6.183245168826208
pinn,1000.0,28.0,0.0005,20,95,3.248628054885847,4.462921716576956,6.052232056139453
pinn,1000.0,28.0,0.0005,20,96,3.4128470890307914,4.683848073856223,6.3533430771453
pinn,1000.0,28.0,0.0005,20,97,3.3379990736545477,4.583142493867385,6.233001315735029
pinn,1000.0,28.0,0.0005,20,98,3.2569545270010347,4.466648611763501,6.092718873964241
pinn,1000.0,28.0,0.0005,20,99,3.2369751935986146,4.440187602740099,6.062176756321647
